user_id,UserSalesTotal,BaseStation,LaunchButton,StatusIndicatorSm,StatusIndicatorLg,StatusIndicatorMd,Dashboard,Alarm,DashboardMonitor,SignalAmplifier,SpyCamera,Remote,CouponCode1,CouponCode2,CouponCode3
222238237,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223764839,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224393797,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223515381,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224830475,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223780019,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219438033,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226005913,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224044657,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226647521,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223199637,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222468467,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224836041,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226362643,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226339367,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224517261,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221042559,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221823823,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221818763,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224354835,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222366761,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222473527,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225475625,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224907387,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223956613,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225308645,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222184095,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222890977,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223134363,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226074729,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224085643,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223931819,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223004321,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225883967,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226714819,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225640581,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222557017,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224276911,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225919893,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222294403,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223044295,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225775683,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219796787,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226216409,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222930951,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222521597,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222590919,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226634871,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225553043,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224218721,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223290717,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224502081,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223167253,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223144483,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221258621,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225786815,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222825197,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223023043,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223591281,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224815801,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223224431,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223271995,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225430591,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219992609,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225517117,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225825271,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225799465,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225837921,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219683949,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225828813,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225688145,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222190673,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226795779,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223330185,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222949167,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224034537,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221774741,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226445121,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225253997,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223437457,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226212361,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225566199,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222157783,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222782187,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223182433,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220520873,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225944181,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221889603,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223713733,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226324693,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220271921,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219288257,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223981407,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225523695,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225285369,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225072849,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226017045,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223004827,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222400663,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224640725,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224353823,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226211349,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223903989,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220562871,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223533091,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225827801,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223038223,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226560995,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225953795,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223975841,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223360545,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224612895,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222194721,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226440567,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225982131,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225038441,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223312981,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225282333,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222189661,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220887217,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224349269,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224199493,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222273151,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222521091,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224003671,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224806693,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223520947,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226278647,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225020225,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226691037,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223003815,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224209613,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225016683,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225663351,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225583403,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226746191,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222203323,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226506347,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224305753,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226024635,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224892713,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225552031,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224733323,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222132483,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224352811,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222529187,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223396471,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225945699,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224897773,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225059693,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222881869,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223322595,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225901677,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223875653,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225657785,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222102123,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223141447,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223336763,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222911723,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225421483,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223231009,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223799247,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225762021,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222405723,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226077765,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219211345,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224413025,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222466949,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224247563,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223123737,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226305465,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224994419,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226272575,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223195083,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225984155,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224425169,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223177879,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226112173,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225733685,295,0,0,0,0,1,0,0,0,0,0,0,1,0,0
220374639,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223384327,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223427843,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224321439,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224918013,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223097425,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223240117,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221694287,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223426831,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226396545,295,0,0,0,0,1,0,0,0,0,0,0,0,0,1
225265635,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222342979,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221959431,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223467311,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224600245,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223475913,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222696167,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223200649,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223528031,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222131977,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225576319,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225678025,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223225443,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219970851,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226794261,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226343415,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225637039,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225640075,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222141591,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222378905,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226862571,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224288549,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221911867,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224177229,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226336331,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222361195,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225707879,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223265417,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224568367,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223308933,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219254861,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224469697,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224731299,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223282115,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219571617,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225143689,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222771561,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223403049,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223463263,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226532659,295,0,0,0,0,1,0,0,0,0,0,0,0,0,1
220948949,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226749227,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222341461,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226481047,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226039309,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226044875,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225069307,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222603569,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222125905,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224107401,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225025791,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225469553,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224059837,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224394303,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220357941,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223362063,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222304017,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223096919,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224718649,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225815657,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222486683,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221942227,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220114049,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222476057,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221946275,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223709179,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221513139,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219857507,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226014009,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223269465,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226688507,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222640507,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220764765,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226307995,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226037791,295,0,0,0,0,1,0,0,0,0,0,0,1,0,0
225238311,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222283777,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223600895,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223289705,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222326281,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223721323,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223441505,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225428061,295,0,0,0,0,1,0,0,0,0,0,0,0,1,0
222526151,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222300475,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225750383,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222922349,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224614413,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222222551,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223468829,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224570897,295,0,0,0,0,1,0,0,0,0,0,0,0,1,0
222329823,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222905651,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224489431,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225343559,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225641593,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222250381,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223864521,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221810667,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226120269,295,0,0,0,0,1,0,0,0,0,0,0,1,0,0
224812259,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223466805,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221697323,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222939553,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219298883,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224040609,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226180989,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223526513,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221269753,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224834017,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225867775,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224952421,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223476419,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222372327,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225732673,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222154241,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223409121,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223301343,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222737659,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226574657,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222514007,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224862353,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224577475,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226517479,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226023117,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221388663,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220358953,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224414543,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223800259,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225351655,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225846523,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224949385,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224727757,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222276693,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
218953285,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225912303,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224402905,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222073281,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223421265,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221940709,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223530055,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225498901,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226780599,295,0,0,0,0,1,0,0,0,0,0,0,0,1,0
222556511,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224364955,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226220963,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225939627,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225788839,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219996657,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222381941,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225831343,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225512057,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219295847,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226144051,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221495935,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222499333,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225322307,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223965215,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225981625,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221530343,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225980613,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223125761,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226225011,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225779731,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225870305,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222950179,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225404785,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224961023,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225881943,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222589907,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223129303,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221950323,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225857655,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223728913,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225453361,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224253635,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221798017,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226036779,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220871531,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223786597,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223221901,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222902615,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225849053,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224957987,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223227467,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223612533,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223442517,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223056439,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223170289,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222096051,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222170939,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222258477,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224931675,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222974467,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223220889,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222391555,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225462469,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222751321,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221619905,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225044007,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223500201,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224352305,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224345221,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222257971,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225388593,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225534827,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224707011,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224586077,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224957481,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225800477,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221827871,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220868495,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225385557,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222414325,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226257395,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224213155,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222431529,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222631905,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225812621,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
